hash,author_date,files_changed,insertions,deletions,message_length,label,total_complexity,max_complexity,total_nloc,max_duplication_similarity,security_issues_low,security_issues_medium,security_issues_high
43669183ce3199533680f0552c96cb1aa33dbfea,2011-08-14 10:30:43+00:00,1,1,1,31,0,0,0,0,0.0,0,0,0
95dcdd8a05ef5dade3dd2234e445ba78d42a1f4e,2011-08-14 13:13:50+00:00,1,1,1,20,0,0,0,0,0.0,0,0,0
c4c86fd6e8f7400d0a8d3bf656db201ed7bec767,2011-08-14 13:46:43+00:00,1,1,1,8,0,0,0,0,0.0,0,0,0
85c79658ef2bf4bc0ac4cd440a1e11d520590484,2011-08-14 14:21:52+00:00,0,1,1,50,0,0,0,0,0.0,0,0,0
c9d61aefe42087ed91a6f76b057273d39237d847,2011-08-14 14:39:35+00:00,0,1,1,79,0,0,0,0,0.0,0,0,0
f6e97c322b0e1c6a84393b0d80ed96fa7d730e16,2011-08-14 14:39:47+00:00,0,1,1,73,0,0,0,0,0.0,0,0,0
ced96912f3044bd8e26826257efa886c2b2880fb,2011-08-14 14:40:32+00:00,0,1,1,58,0,0,0,0,0.0,0,0,0
f52a413b6acfd524ee8f90a1c5a1f2c4be1d2e3a,2011-08-14 14:41:15+00:00,0,1,1,77,0,0,0,0,0.0,0,0,0
ce1945c78025af0ec235d70d8cb501bfe7623145,2011-08-14 14:43:02+00:00,1,2,2,16,0,0,0,70,0.0,0,0,0
933cbd735bc57383b812a35aaf1e51c51de59d95,2011-08-14 15:06:41+00:00,1,3,1,19,0,0,0,0,0.0,0,0,0
23ff27ea4b285bb55f7e87a62719e52a491141cf,2011-08-14 15:43:25+00:00,1,2,1,19,0,112,112,314,1.0000001192092896,0,0,0
1361506ae6ab1f25fd0d25147335a4576469d8a8,2011-08-14 19:44:03+00:00,1,8,0,13,0,0,0,70,0.0,0,0,0
975720a30c0437a2b9076ca699408cf5b0348dfa,2011-08-14 19:50:18+00:00,1,0,1,40,0,112,112,313,1.000000238418579,0,0,0
3bc9a181a16418eb9486a158ec7d07256186ec40,2011-08-15 01:16:04+00:00,2,55,5,9,0,0,0,0,0.0,0,0,0
d50742f059ee40abb1d410c3b0d1115a8ea8d8fb,2011-08-15 02:07:15+00:00,6,116,60,28,0,0,0,0,0.0,0,0,0
414b9dde840f2624b247f42eec2c11e5ee5c6717,2011-08-15 02:08:01+00:00,1,1,1,12,0,0,0,0,0.0,0,0,0
2cf0dad5738b877fffc2cc3c6013d4152dfc1860,2011-08-15 02:12:50+00:00,1,1,1,8,0,0,0,0,0.0,0,0,0
f137db6803d4feadf0616dfb74059df2d6586dc1,2011-08-15 02:20:03+00:00,1,22,4,28,0,0,0,0,0.0,0,0,0
2357b13824952b4380c0fd2939eae827595f6ad3,2011-08-15 02:30:30+00:00,1,36,1,27,0,0,0,0,0.0,0,0,0
49e5df1ff9771810108a346cf8329c196cb099b2,2011-08-15 02:32:35+00:00,1,2,2,6,0,0,0,0,0.0,0,0,0
430e87d0fd738adde494ccfe7d3fb3882fd8ca02,2011-08-15 04:12:14+00:00,1,31,0,41,0,117,117,326,0.9992006421089172,0,0,0
c510d21e4ee8affe66ad0f5c1de32c659bf04fc3,2011-08-15 09:58:57+00:00,1,2,1,74,0,113,113,314,1.0,0,0,0
647cdd38476f6b21887d3ebcd6e0c79a6c97baa1,2011-08-15 14:51:33+00:00,2,15,3,144,0,114,114,321,1.000000238418579,0,0,0
88f79b74ce70815b343f5eeff871f0ee9e8cec67,2011-08-15 15:03:37+00:00,2,12,5,74,0,123,116,352,1.000000238418579,0,0,0
ca428504d485b0495b5e794cdd1b47bbb0bd890f,2011-08-15 20:01:26+00:00,2,46,1,35,1,7,7,19,0.9997674822807312,0,0,0
4625445d2ab2ce748841f553a57d4280dac8ed10,2011-08-16 01:50:00+00:00,0,2,1,75,0,0,0,0,0.0,0,0,0
08a821381aa87803e925eb1e9c61269e4186fa80,2011-08-16 01:53:22+00:00,1,2,2,29,0,0,0,70,0.0,0,0,0
8f72c48548ef033b31f944e4ed4ada1e753d21d2,2011-08-16 02:17:55+00:00,1,2,1,21,0,0,0,0,0.0,0,0,0
c2fd5686950f49128c9d282bf28d440a71225c6b,2011-08-16 05:38:39+00:00,1,24,0,32,0,66,66,280,0.9998590350151062,0,0,0
aad27218d58e82637c43f92c85237fa90f0178c6,2011-08-16 05:39:02+00:00,1,9,2,42,0,119,119,331,0.9996289610862732,0,0,0
0ed641a26ec2200de00e4bbf3d170c767375351e,2011-08-16 06:00:11+00:00,1,22,0,63,0,0,0,0,0.0,0,0,0
2fa021582b8b12b7072dee4b641906574ba80087,2011-08-16 06:34:44+00:00,0,92,1,110,0,0,0,0,0.0,0,0,0
f319006813c76454d5a0dfccebc6d73f02de88f1,2011-08-17 02:15:03+00:00,1,7,4,19,1,8,8,21,0.9998481869697571,0,0,0
853383a8d3e58ba30c6682cd7ddc0f2d82f42b18,2011-08-17 02:16:22+00:00,1,4,3,13,0,8,8,21,0.9998481869697571,0,0,0
5bb18810d4a9bad0255628dde7d3d2825ca5113a,2011-08-17 02:19:49+00:00,1,6,1,40,0,8,8,21,0.9999322891235352,0,0,0
efba606e574707968ec2b35985b8cbb78213cb71,2011-08-17 02:20:26+00:00,1,5,0,21,0,8,8,21,0.0,0,0,0
519b9cee969e7364654a05ed466db253d35370d3,2011-08-17 02:55:10+00:00,1,18,4,16,0,11,11,27,1.0000001192092896,0,0,0
fc04d8a368b373945f2b7d701a683d1167ff4101,2011-08-17 02:55:18+00:00,1,5,1,8,0,7,7,29,0.0,0,0,0
d0cb56932c251667420e4876f99f5fa6b5c8a9a6,2011-08-17 03:57:44+00:00,2,34,4,21,0,14,9,46,0.9997161626815796,0,0,0
86a06c5c184272ffd8e6fd4a33b427400713f739,2011-08-17 03:58:07+00:00,1,1,1,21,0,0,0,11,0.0,0,0,0
9322d13f610fc26f63cc51c8c4b0a907d7392153,2011-08-17 03:58:55+00:00,1,18,26,8,0,65,65,271,1.0000004768371582,4,48,0
6b11cf21f3d703315f4ae82ee493ee52a57d0b30,2011-08-17 04:00:47+00:00,1,4,3,4,0,117,117,324,1.0,0,0,0
7322aa5b6442af61a7c0d96c33c7e253215b6f95,2011-08-17 04:02:18+00:00,2,4,2,8,0,126,117,361,1.000000238418579,0,0,0
8d2ab68a9716670fb44e6be729aa9d72fa433876,2011-08-17 04:08:06+00:00,1,1,1,5,0,117,117,324,1.000000238418579,0,0,0
17d3e1d498cd8afade26a31ec313739a71550eed,2011-08-17 04:08:39+00:00,1,11,0,10,0,117,117,324,1.000000238418579,0,0,0
24da41005c5d36922516d22aa9d596ec88a1a8d8,2011-08-17 04:09:38+00:00,1,4,1,4,0,117,117,324,1.0000001192092896,0,0,0
783e540d6dc63c3fdebdcc94d163a05a54127dd6,2011-08-17 04:09:47+00:00,1,2,0,4,0,117,117,324,0.9999325275421143,0,0,0
5ba43d0fe5ff5b1705e94ae1b7f2abfe744c56d4,2011-08-17 04:16:57+00:00,1,15,0,10,0,5,5,9,0.0,0,0,0
e102c1b4ca68c19920dfb835f89719985f532b2c,2011-08-17 04:17:58+00:00,1,1,1,24,0,0,0,40,0.0,0,0,0
8ef0e88220dd5c87e6489a174ce4d87654a6b2dc,2011-08-17 04:27:41+00:00,1,2,2,23,0,9,9,37,0.9999997615814209,0,0,0
3e8a14e133d8c2dc35a76e0a2a2ae3151c171c26,2011-08-17 04:27:53+00:00,2,16,4,16,0,122,117,339,1.000000238418579,0,0,0
2a0eff9c7130371874a07ec74806cc703ebad2cc,2011-08-17 04:33:21+00:00,1,1,1,10,0,5,5,9,0.9998859167098999,0,0,0
7836536459b6a15796c004440d3f927281808455,2011-08-17 04:33:28+00:00,1,3,0,17,0,117,117,332,1.0000001192092896,0,0,0
281ab5a8f9403135ffd05ff40f177529decd749e,2011-08-17 04:40:28+00:00,2,12,10,30,0,126,117,365,1.0000001192092896,0,0,0
855c27370790c0ba781d20f776a907fa5e2995ae,2011-08-17 04:40:37+00:00,1,1,1,10,0,5,5,9,0.9998859167098999,0,0,0
51038497f6551e132bee06c1220daa69a7b7a71d,2011-08-17 04:40:49+00:00,1,0,1,6,0,9,9,40,0.9999997615814209,0,0,0
8c737069a53933566403ad115234e9e6c809b3d6,2011-08-17 04:49:19+00:00,2,114,1,32,0,134,128,385,1.0,0,2,0
b0a0b509da5df358b1ab2f66f0aa6aebad27bd16,2011-08-17 05:00:00+00:00,1,1,0,29,0,0,0,12,0.0,0,0,0
7e255177dc206ec22118ef98b3b857c598073bd9,2011-08-17 05:23:49+00:00,2,32,0,30,0,122,118,336,1.0,0,0,0
d9e571737716e2929386f5279ce80c130d772a5b,2011-08-17 05:29:58+00:00,1,25,1,23,0,6,6,19,0.9998983144760132,0,0,0
d0aa0175e6b32bdb5b4f6b87c07d02c0088fcdea,2011-08-17 05:32:04+00:00,1,2,2,6,0,0,0,12,0.0,0,0,0
ec33ce9d29d591e18ded52018501942d3eb02776,2011-08-17 05:32:12+00:00,1,1,1,3,0,6,6,19,0.9998983144760132,0,0,0
f7024a60004db98e467260402e6c2f5338e9d619,2011-08-17 06:01:13+00:00,1,26,10,35,0,7,7,34,0.9989113211631775,0,0,0
66391e5c9da77889ebaf1c8a1cd3f84543d6943b,2011-08-17 06:01:19+00:00,1,7,0,19,0,10,10,45,0.9998867511749268,0,0,0
467766cfe8b2f4f13f5bee1346b9ab7a8cbfcb62,2011-08-17 06:25:41+00:00,1,9,0,26,1,12,12,32,0.9997515678405762,0,0,0
e477fce2112dc7078363c34798facbde7be4f7c4,2011-08-17 06:25:56+00:00,1,8,0,73,0,8,8,37,0.9989113211631775,0,0,0
abcf81e2a8cd5497080fad7fb4ac6b6a87eacd6c,2011-08-17 06:49:13+00:00,1,36,10,11,0,0,0,0,0.0,0,0,0
b7307298d28a30ed893d095338a36f7f62a7f1b9,2011-08-17 06:49:29+00:00,1,3,0,30,1,14,14,34,0.9997515678405762,0,0,0
77b37687b69ef21262e04c60401e0bcf712f0357,2011-08-17 07:07:24+00:00,1,57,1,13,0,0,0,0,0.0,0,0,0
008c77c911f504cd72f7e097f1744daaadab2162,2011-08-17 07:19:46+00:00,1,31,0,16,0,0,0,0,0.0,0,0,0
3f8f1dc00c11c501c9596a8d8008e40d4d99179f,2011-08-17 07:19:51+00:00,1,3,1,16,0,7,7,31,0.0,0,0,0
4d0c6cefd033c39b80bd7efb74c53f91c5ec9903,2011-08-17 07:21:31+00:00,1,3,2,5,0,0,0,0,0.0,0,0,0
b72eb53a7303c290b1c18c40f1f918a7ec17c58d,2011-08-17 07:25:31+00:00,1,6,2,16,0,0,0,0,0.0,0,0,0
3992ed6ad17347c128dac1784020c5e627b3e742,2011-08-17 07:58:55+00:00,1,30,1,12,0,0,0,0,0.0,0,0,0
d4502aff8751bbb82e74974c8f6423865d1d210a,2011-08-17 08:00:12+00:00,1,0,2,13,0,0,0,0,0.0,0,0,0
5f603ae787d6d98a8c1384fb693da21efd3c2b18,2011-08-17 08:01:11+00:00,1,1,1,4,0,0,0,0,0.0,0,0,0
e0ae2b415513268df3b56cb1d396b01f2888dcdf,2011-08-17 08:03:54+00:00,2,9,11,5,0,128,118,373,1.000000238418579,0,0,0
3f873dc22271625c21cc85fe8d1186aa1dd465a0,2011-08-17 08:05:20+00:00,1,1,1,23,0,10,10,45,1.0000001192092896,0,0,0
fe109b27be1fcafee5d33924d9b84f47ba173264,2011-08-17 08:07:43+00:00,0,1048,242,92,0,0,0,0,0.0,0,0,0
0c21aa55309a522d29fbca76ecb0aa40eda06abe,2011-08-17 08:16:19+00:00,3,11,12,12,0,0,0,0,0.0,0,0,0
47a36de74e7697a3030bb0d8d6f324b868001ec4,2011-08-17 08:17:21+00:00,1,1,1,22,0,0,0,0,0.0,0,0,0
0b34812afccc17c9d40c72c88f62c289d389faa9,2011-08-17 08:23:16+00:00,1,27,77,14,0,0,0,0,0.0,0,0,0
470af42bf203327f84d5554cf99b4b7207b47abb,2011-08-17 08:28:47+00:00,1,1,1,16,0,0,0,0,0.0,0,0,0
9471b0ab889a4684f87952cb951f7f4dc3f59dda,2011-08-17 08:32:46+00:00,2,6,6,13,0,0,0,0,0.0,0,0,0
81d599786ac5ed87dd3f7f0538e71e57682381b0,2011-08-17 08:33:34+00:00,0,1157,340,22,0,0,0,0,0.0,0,0,0
91e75f721508d2198ccb3d4e2979047249ae01f4,2011-08-17 10:40:29+00:00,1,3,3,60,0,0,0,70,0.0,0,0,0
5e6ecdad9f69b1ff789a17733b8edc6fd7091bd8,2011-08-17 12:38:50+00:00,1,1,1,97,0,0,0,0,0.0,0,0,0
571d808d25d3391664a69920d4e0a5cb1418af90,2011-08-17 13:31:24+00:00,1,2,1,16,0,124,124,341,0.9999998211860657,0,0,0
a17110b32a000dabb8c084eb9bf486c6fdccdcb6,2011-08-17 13:32:11+00:00,0,54,107,60,0,0,0,0,0.0,0,0,0
61d50d531cca57061335c776148c55d452ef5c3e,2011-08-17 13:41:24+00:00,1,1,0,16,0,0,0,0,0.0,0,0,0
0708736c4594c41136dd163a29b5a7060a6723d8,2011-08-17 13:45:23+00:00,0,1,1,75,0,0,0,0,0.0,0,0,0
007963afde4d856803e61357c64f29329a361ad9,2011-08-17 13:45:31+00:00,1,40,0,7,0,0,0,0,0.0,0,0,0
c22b71fc5b69736f40f8e491c5a6c4db461321f3,2011-08-17 14:04:53+00:00,1,5,0,34,1,125,125,343,0.9999998211860657,0,0,0
96e7a60b8d8a930d3257b87e3159b5abbbf385d5,2011-08-18 00:13:44+00:00,2,2,11,37,0,114,114,322,0.0,0,0,0
efbbb84315505d78aff709106c53073e5111a9fe,2011-08-18 00:17:22+00:00,1,2,1,35,0,0,0,0,0.0,0,0,0
820e2c73e62b94b43fc957a7d4d168050c7eabf5,2011-08-18 06:22:54+00:00,1,1,0,9,0,128,128,356,0.0,0,0,0
d26f3333e4d2ac65fd82bd413bc5759a0808e259,2011-08-18 06:42:35+00:00,1,4,3,25,0,128,128,357,0.9996981620788574,0,0,0
2f55393593fb0d8818fa014bc004dfed73564110,2011-08-19 16:18:26+00:00,1,2,1,327,0,114,114,324,0.9997650384902954,0,0,0
17c551539bca9d71e5f5e041654983aebd8bbbaa,2011-08-19 16:20:54+00:00,0,0,0,65,0,0,0,0,0.0,0,0,0
ce4927e5d36e02bfb9de064f87e6027fff8c1a1f,2011-08-19 23:39:53+00:00,1,2,1,29,0,0,0,0,0.0,0,0,0
9d143ed653414d2383a5c41eefd8b67ee8bb0807,2011-08-19 23:58:24+00:00,0,30,7,78,0,0,0,0,0.0,0,0,0
d9a349c1a1451f7c6d1dbea0b637b35107eb8de5,2011-08-20 00:12:16+00:00,1,1,1,15,0,0,0,70,0.0,0,0,0
c75eaec8527b32a5b1bdf95c1c70f34a33f508d6,2011-08-20 00:12:33+00:00,1,6,4,30,0,121,121,340,0.9999998211860657,0,0,0
abc5e279319425e226121165d15052542acfaa9a,2011-08-20 00:12:41+00:00,1,1,0,20,0,7,7,32,0.0,0,0,0
e7d89825836c2582e3a37cc56a895137650922fe,2011-08-20 00:12:53+00:00,0,37,11,41,0,0,0,0,0.0,0,0,0
53a53668d90f4defdc5ece7ed79f7cbac8bed5f3,2011-08-20 00:59:16+00:00,1,0,6,15,0,0,0,0,0.0,0,0,0
5f16a8a6b1684095f78b14533e1fe492265ce442,2011-08-20 21:05:39+00:00,1,1,0,41,0,121,121,341,0.9997678995132446,0,0,0
c58ddff3a4b782012894e148bf471e0ebd146d64,2011-08-20 22:24:58+00:00,1,11,0,14,0,0,0,0,0.0,0,0,0
8b640979ee06a03a57e72ba3ed73fcb73efc4c74,2011-08-20 22:25:32+00:00,1,2,2,6,0,0,0,12,0.0,0,0,0
3b085ed20f7f2710a37d71ea35e8ff85b31b0e97,2011-08-20 22:26:04+00:00,0,100,34,22,0,0,0,0,0.0,0,0,0
8bfa909ff2bcf8b51f19a5d612f82301f9afce3f,2011-08-20 22:34:33+00:00,1,0,40,20,0,0,0,0,0.0,0,0,0
7eb272b299fb5b496c786c0c34f6bfd96585f00f,2011-08-20 22:42:18+00:00,0,119,1,94,0,0,0,0,0.0,0,0,0
7fc8c7ccfd46b2ac37dfc4d8aa1225b139287de1,2011-08-20 23:17:25+00:00,1,25,54,46,0,122,122,344,1.0,0,0,0
8fbb1e6d97cda90d588d4263a18906a52d147fba,2011-08-20 23:17:41+00:00,1,61,0,57,0,18,18,68,0.9983897805213928,0,0,0
4922daf4989d921dd873b93f5ec08e02ad2222b6,2011-08-20 23:22:18+00:00,1,2,1,25,0,0,0,0,0.0,0,0,0
01411e37d65111d9bf09ac7ba82338664b595a0f,2011-08-20 23:22:48+00:00,1,2,1,31,0,0,0,0,0.0,0,0,0
850e1c7d4057464e07bb4587bf9e66e651752c4b,2011-08-20 23:23:53+00:00,0,1,0,74,0,0,0,0,0.0,0,0,0
882ea76aa994918d3a62d9f31ad88533edd3ba03,2011-08-20 23:26:56+00:00,1,42,10,21,1,122,122,349,1.0,0,0,0
21cd47d22341e6d0115158883c8556b15ba5fe08,2011-08-20 23:30:46+00:00,0,129,1,67,0,0,0,0,0.0,0,0,0
7bd47777a941237036ba8e15a2aaf2e93cc8e467,2011-08-20 23:40:33+00:00,1,0,66,22,0,0,0,0,0.0,0,0,0
a609f726e633018ebd0f11d59d7c63f54945b1be,2011-08-20 23:43:36+00:00,2,2,5,22,0,129,122,380,0.9999381303787231,0,0,0
f038ec3b6e9e3dc9ba118eb34f60db295c6a5534,2011-08-20 23:44:24+00:00,1,1,1,33,0,122,122,347,0.9999381303787231,0,0,0
49066861863495f8e401ea22a25d01b07ccbab0e,2011-08-20 23:46:50+00:00,2,9,2,17,0,141,122,418,0.9999743700027466,0,0,0
c19b2c517256ef2a8cd5915d9d5f44612731881d,2011-08-20 23:47:43+00:00,2,2,2,23,0,129,122,380,0.9999743700027466,0,0,0
86cc274cf01e38fd482c9e8be2e4c7f621340468,2011-08-20 23:49:23+00:00,1,1,10,39,0,119,119,341,0.9999999403953552,0,0,0
7f35ec7665de834c012c218df279aa28c68443bd,2011-08-20 23:52:18+00:00,1,1,1,11,0,119,119,341,0.9999999403953552,0,0,0
873d128c5a75bb862a6a857c9a72aa7c916659af,2011-08-20 23:58:00+00:00,1,29,8,27,0,19,19,71,1.0,0,0,0
c5d787d6fd57b3cea6731c2afd5ba9de05cda720,2011-08-20 23:59:21+00:00,1,1,3,8,0,119,119,341,1.0000001192092896,0,0,0
d0fdf0eb38da6afaddc8bca88af3fa32fac367cf,2011-08-20 23:59:41+00:00,1,1,1,18,0,119,119,341,1.0,0,0,0
13db806861188ae15a5fb23bd39610fdb0aba4f2,2011-08-21 00:04:11+00:00,1,17,2,18,0,119,119,344,1.0,0,0,0
1f3e53b32ec603c8859dacc2dbe17b875fcd2fe3,2011-08-21 00:05:38+00:00,1,1,2,3,0,119,119,344,1.0,0,0,0
596aceb185c3ca013e83db70eeeff3014d8e3a40,2011-08-21 02:47:03+00:00,5,82,82,15,0,148,119,474,1.000000238418579,0,0,0
28ee9788a071ac1314ed920ab5cb4af74ceee307,2011-08-21 02:51:24+00:00,2,2,2,7,0,129,119,390,1.000000238418579,0,0,0
b45b329861ed77c264df4271e38771eec6238e64,2011-08-21 02:55:30+00:00,1,5,0,7,0,0,0,0,0.0,0,0,0
d4bdd84364b602624096b1407c5d10936c6c9068,2011-08-21 03:00:17+00:00,1,23,1,8,0,0,0,0,0.0,0,0,0
6a96652396515631bb72ba7c363e96c27edd769a,2011-08-21 08:57:03+00:00,1,22,26,263,1,119,119,343,1.000000238418579,0,0,0
03e18bb7ca02953c817af2d2c51d12fb1b1e1019,2011-08-21 09:13:56+00:00,0,0,0,76,0,0,0,0,0.0,0,0,0
8d5108b142dd8d9de27559ee8364967b13f2b62a,2011-08-21 10:58:34+00:00,1,6,3,3,0,0,0,0,0.0,0,0,0
1143d4237f5e433a6181e6f7e1abcb1e7031120a,2011-08-21 10:59:13+00:00,1,1,0,25,0,0,0,0,0.0,0,0,0
c8110222a532821d27b0ade3ebdd7d0cb9545f80,2011-08-21 11:01:29+00:00,1,1,6,44,0,118,118,340,0.9997518658638,0,0,0
59924b92236fa4ab37abd3e4112cd67fcbc72d43,2011-08-21 11:06:31+00:00,0,8,9,77,0,0,0,0,0.0,0,0,0
a86af4477ec377223c10ddd6bf2fe90f508e1b60,2011-08-21 11:09:03+00:00,1,0,1,76,0,0,0,0,0.0,0,0,0
317c5b693a16e5e638d9253dd2913d93f5389e00,2011-08-21 11:12:54+00:00,1,4,3,8,0,118,118,340,1.000000238418579,0,0,0
e8dbecb4dbed3e835021977cf43f225a76bc5ec3,2011-08-23 09:29:36+00:00,1,1,1,32,0,0,0,0,0.0,0,0,0
75027f9557e61f2416af1794a269758604a7454c,2011-08-23 09:37:51+00:00,6,26,15,30,0,0,0,0,0.0,0,0,0
2dc556e0825bf3a235140c5af6b473945ebf4ab8,2011-08-23 13:06:22+00:00,2,24,16,29,0,15,10,57,0.9999997615814209,0,0,0
d12eac8669bc820c7fdd4efe47032112a6b41a1b,2011-08-23 21:30:50+00:00,4,43,30,226,0,141,115,431,0.999934196472168,0,0,0
660e0903157579fae39d72c1ac7af45a1f6dc9d1,2011-08-23 21:39:07+00:00,4,64,0,35,0,3,3,23,0.9999223947525024,0,0,0
56406b3442b20a3ea5536cabbd10477cc36244b8,2011-08-23 21:43:40+00:00,1,4,3,31,0,3,3,24,0.9999223947525024,0,0,0
2a17e5237c90a537c96b486ef30cddf8b544a966,2011-08-24 02:03:42+00:00,1,13,12,55,0,119,119,331,0.9997100830078125,0,0,0
c56acf0e321d7a2ae1c0726352d9d7698091d05c,2011-08-24 02:17:36+00:00,1,4,7,13,0,119,119,330,0.9997100830078125,0,0,0
68a2954c677c711919633bc19cc3f531fbe7d43b,2011-08-24 02:22:51+00:00,0,1066,314,60,0,0,0,0,0.0,0,0,0
84d9ff0c5c63ec22dd10670e373b4a46d8770ff4,2011-08-24 02:34:05+00:00,1,1,0,18,0,125,125,357,0.0,0,0,0
281aa5ebc49520374707035343b74a5263ede5bf,2011-08-24 03:01:23+00:00,1,1,0,15,0,0,0,0,0.0,0,0,0
ce3b85a62ee2bd12463aa2937a6b66a5a5e35a2d,2011-08-24 03:01:35+00:00,1,0,1,12,0,118,118,339,1.000000238418579,0,0,0
a94541d38c8883457195a1a388c56172fc2df745,2011-08-24 03:03:18+00:00,1,0,13,64,0,16,16,62,0.9989520311355591,0,0,0
0bf60c8876cddb5b203c652834ab8c6da55e4ce5,2011-08-24 03:08:26+00:00,1,2,4,35,0,126,126,357,0.9994858503341675,0,0,0
636e61d68b9176c614f8243295c81552dd0ee199,2011-08-24 03:09:09+00:00,1,19,0,23,0,19,19,70,0.9999561905860901,0,0,0
1d0a5b2665ce73dac5f27f9f698f451ca3812579,2011-08-24 03:09:51+00:00,1,1,4,10,0,19,19,70,0.9999561905860901,0,0,0
a276ebd240310555de64d674f4e3f4fa45a1a02e,2011-08-24 03:50:56+00:00,0,35,0,85,0,0,0,0,0.0,0,0,0
256c86f8f7deb5375c38b6cc55c3d54d0366d283,2011-08-24 03:52:43+00:00,2,36,36,27,0,145,118,425,1.0,0,0,0
2dfcc0bb7b7eb9060e523f785845919d277ab412,2011-08-24 04:04:18+00:00,1,2,2,22,0,27,27,86,0.9999217987060547,0,0,0
cc2c54093e97965b38d0ae1611bb19cd503d6888,2011-08-24 05:21:44+00:00,1,16,12,51,0,28,28,89,0.99989914894104,0,0,0
3dd2235ac5343ce0c4d4a4b7937f8ce2127f0612,2011-08-24 05:30:38+00:00,1,1,1,56,0,28,28,89,0.99989914894104,0,0,0
cfee8308772a3c931539688f9928ca6ff81d36cf,2011-08-24 05:39:43+00:00,1,32,31,37,0,28,28,89,0.998103678226471,0,0,0
ec0b708b1856be4803ab10eeb50824f739baf0ce,2011-08-24 05:40:44+00:00,1,38,38,33,0,28,28,89,0.9999998211860657,0,0,0
71195bb219ed24717961a3f968a00be7f3d8a4a7,2011-08-24 05:50:06+00:00,2,1,1,44,0,28,28,89,0.9999998211860657,0,0,0
7fa4fdacc9d3e0a418bf2dee1a897bfa799748e9,2011-08-25 02:01:06+00:00,1,21,8,27,0,32,32,96,0.9995057582855225,0,0,0
c243d0939828423bc5af92b07a4026ee406466ee,2011-08-25 14:17:38+00:00,1,14,4,70,0,7,7,43,0.0,0,0,0
d8fb6d2a5a169d1bbfd0c1a8cc583a55ecd4e88b,2011-08-25 14:19:19+00:00,1,52,17,68,0,11,11,29,1.0,0,0,0
335bf7018d7b073ff9fe3ab68fa92dd12a4c57b8,2011-08-25 14:24:55+00:00,1,2,1,24,0,11,11,30,0.9999061822891235,0,0,0
3bf6c63d522fa096bad1bf4873bc1a9accc8ed61,2011-08-25 14:26:10+00:00,1,6,7,21,0,11,11,45,0.999934196472168,0,0,0
d8c923c3850a4f29a39f7da46a77169d8cfe9537,2011-08-25 14:28:47+00:00,1,62,21,61,0,6,6,51,0.9995747208595276,2,0,0
3d448f843e82f8c35613ea3d5657e8215d068163,2011-08-26 03:55:24+00:00,1,9,2,19,0,34,34,100,0.9998850226402283,0,0,0
3f98034c2aa5d04e45670ef968c0c7026c188ed9,2011-08-26 03:57:56+00:00,1,2,2,24,0,34,34,100,0.9998850226402283,0,0,0
b97b4439c0ab264d36a2fbc1af07c0631bca2fbe,2011-08-28 06:40:19+00:00,1,30,0,16,0,24,24,83,0.9965570569038391,0,0,0
e272ec13c36fa83f4e14d8bfc7a3b63ab7cd08b2,2011-08-28 07:07:45+00:00,1,25,8,10,1,26,26,87,0.9997760653495789,0,0,0
3b9fc987b86fc536f1ad6a91c6c12e31ba4dcf91,2011-08-28 07:09:26+00:00,1,1,4,7,0,26,26,87,0.9998704195022583,0,0,0
2fa180e9ea63b4b2a8992b5d750fe7b5f650b006,2011-08-28 07:22:03+00:00,1,9,1,26,0,13,13,49,0.9996087551116943,0,0,0
dba7a5a7e20d0dd2a8781c7b2a79eb50c9a60e0a,2011-08-28 07:22:20+00:00,1,3,0,16,0,27,27,89,0.9999964237213135,0,0,0
35fc3b4dbb6c0b87f97c183dfae14289eb87d60d,2011-08-28 07:22:46+00:00,1,0,3,7,0,13,13,49,0.9999960064888,0,0,0
fed17cb58a23853731a322d0178217dc77f83ce0,2011-08-28 07:23:54+00:00,1,3,3,7,0,0,0,0,0.0,0,0,0
58d63d55bc0cbbb1d543a4165f2e80a808c5577e,2011-08-29 01:19:51+00:00,2,22,8,25,0,34,34,100,0.9998052716255188,0,0,0
e46351cfbd1ee908fecdd54c52bd928c370b4c05,2011-08-29 03:31:43+00:00,1,48,0,37,0,71,71,301,1.0000004768371582,4,55,0
6f84ce72f28a58afa782db585a86aa10632447df,2011-08-29 16:01:27+00:00,3,14,2,54,0,199,117,668,0.9999998807907104,0,0,0
1ecb593c7be7d6465cf61356f3bdada3849b84fd,2011-08-30 10:04:48+00:00,1,2,0,36,0,28,28,91,0.9994915723800659,0,0,0
9bfe04586da9b980314a60c153b030195166a820,2011-08-31 03:57:24+00:00,0,2,0,73,0,0,0,0,0.0,0,0,0
6d25fff3f93eb89a87742bf3be24fa87724fe550,2011-08-31 03:58:31+00:00,2,5,2,34,0,28,28,91,0.9995608329772949,0,0,0
07dd324e2f78ee208e35d3faa963ebab237ff95f,2011-09-01 16:22:12+00:00,6,184,203,42,0,16,16,47,1.0,0,0,0
824d54f13111387df941f7e6f02b8ac064bec04e,2011-09-02 13:06:58+00:00,1,5,2,88,1,121,121,343,0.9999998211860657,0,0,0
41876fd8c6b7146026acfe58b18ceeb21aed3069,2011-09-03 15:59:30+00:00,2,64,2,44,1,163,126,478,1.000000238418579,0,0,0
